idx;date;rubro;subrubro;detalle;BANCIEN S.A;BANCAMIA;BANCO W S.A.;BANCOOMEVA;BANCO FALABELLA S.A.;BANCO PICHINCHA S.A.;BANCO MUNDO MUJER S.A.;LULO BANK S.A.
2896;2024-12-31 00:00:00;TOTAL CARTERA Y LEASING;0;Calidad;0.031533543;0.090141376;0.159485253;0.109395082;0.090688936;0.064463995;0.06614647;0.096953769
2897;2024-12-31 00:00:00;TOTAL CARTERA Y LEASING;0;Bruto Consumo / Bruto Total;0.951293963;0.000964648;0.084576425;0.440874002;0.999991565;0.667834605;0.108379711;0.999484066
2898;2024-12-31 00:00:00;TOTAL CARTERA Y LEASING;0;Cubrimiento;1.316045839;1.199463912;0.463134479;0.623241886;0.735205182;1.205082017;1.013074208;0.854701169
2899;2024-12-31 00:00:00;TOTAL CARTERA Y LEASING;0;TOTAL VIVIENDA;0;0;0;0;0;0;0;0
2900;2024-12-31 00:00:00;TOTAL CARTERA Y LEASING;0;A;0;27505.27;0;1413098.08;0;0;0;0
2901;2024-12-31 00:00:00;TOTAL CARTERA Y LEASING;0;B;0;440.02;0;21455.44;0;0;0;0
2902;2024-12-31 00:00:00;TOTAL CARTERA Y LEASING;0;C;0;171.1;0;12222.61;0;0;0;0
2903;2024-12-31 00:00:00;TOTAL CARTERA Y LEASING;0;D;0;0;0;7883.98;0;0;0;0
2904;2024-12-31 00:00:00;TOTAL CARTERA Y LEASING;0;E;0;58.06;0;12939.67;0;0;0;0
2905;2024-12-31 00:00:00;TOTAL CARTERA Y LEASING;0;Bruto;0;28174.45;0;1467599.78;0;0;0;0
2906;2024-12-31 00:00:00;TOTAL CARTERA Y LEASING;0;B, C, D Y E;0;669.18;0;54501.7;0;0;0;0
2907;2024-12-31 00:00:00;TOTAL CARTERA Y LEASING;0;Vigente / Bruto;0;0.976248693;0;0.962863377;0;0;0;0
2908;2024-12-31 00:00:00;TOTAL CARTERA Y LEASING;0;Calidad;0;0.023751307;0;0.037136623;0;0;0;0
2909;2024-12-31 00:00:00;TOTAL CARTERA Y LEASING;0;Bruto Vivienda / Bruto Total;0;0.016016618;0;0.347908147;0;0;0;0
2910;2024-12-31 00:00:00;TOTAL CARTERA Y LEASING;0;Cubrimiento;0;0.904689321;0;0.699131036;0;0;0;0
2911;2024-12-31 00:00:00;TOTAL CARTERA Y LEASING;0;TOTAL MICROCREDITO;0;0;0;0;0;0;0;0
2912;2024-12-31 00:00:00;TOTAL CARTERA Y LEASING;0;A;36009.99;1385696.53;1247209.05;0;0;0;1789457.86;0
2913;2024-12-31 00:00:00;TOTAL CARTERA Y LEASING;0;B;3419.64;56095.4;113512.58;0;0;0;68044.65;0
2914;2024-12-31 00:00:00;TOTAL CARTERA Y LEASING;0;C;1626.65;30917.88;16766.9;0;0;0;41479.05;0
2915;2024-12-31 00:00:00;TOTAL CARTERA Y LEASING;0;D;2710.04;23504.43;10843.53;0;0;0;11235.91;0
2916;2024-12-31 00:00:00;TOTAL CARTERA Y LEASING;0;E;4310.64;55066.15;70571.67;0;0;0;138074.81;0
2917;2024-12-31 00:00:00;TOTAL CARTERA Y LEASING;0;Bruto;48076.96;1551280.39;1458903.73;0;0;0;2048292.28;0
2918;2024-12-31 00:00:00;TOTAL CARTERA Y LEASING;0;B, C, D Y E;12066.97;165583.86;211694.68;0;0;0;258834.42;0
2919;2024-12-31 00:00:00;TOTAL CARTERA Y LEASING;0;Vigente / Bruto;0.749007217;0.893259877;0.854894689;0;0;0;0.87363404;0
2920;2024-12-31 00:00:00;TOTAL CARTERA Y LEASING;0;Calidad;0.250992783;0.106740123;0.145105311;0;0;0;0.12636596;0
2921;2024-12-31 00:00:00;TOTAL CARTERA Y LEASING;0;Bruto Microcredito / Bruta Total;0.026889429;0.88187222;0.802488524;0;0;0;0.759665447;0
2922;2024-12-31 00:00:00;TOTAL CARTERA Y LEASING;0;Cubrimiento;0.560907999;0.724285567;0.504129721;0;0;0;0.702739651;0
2923;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;0;0;0;0;0;0;0;0;0
2924;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;TOTAL;88114.05;134894.1;134932.83;205998.2;320801.84;155397.59;230018.33;30675.6
2925;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;A;24576.85;36776.62;20204.06;54714.01;73893.53;32737.28;29869.01;6017.1
2926;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;B;1717.63;12342.09;6461.64;13192.2;8799.77;1786.57;2766.33;666.43
2927;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;C;2656.5;10543.88;3592.94;18125.43;9448.78;2227.88;8125.27;673.09
2928;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;D;19056.7;16318.01;13892.21;68881.54;102312.32;54040.35;20773.71;12958.94
2929;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;E;11786.58;40413.83;73602.89;28236.19;111676.76;34667.9;141781;3870.13
2930;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;OTRAS;480.77;15794.52;14589.04;14676;0;1165;20482.92;0
2931;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;COMPONENTE CONTRACICLICO;27839.02;2705.15;2590.05;8172.83;14670.68;28772.61;6220.09;6489.91
2932;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;COMERCIAL;10760.34;14175.22;16854.22;41096.5;23.07;41013.82;28542.75;7.65
2933;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;A;121.68;5346.33;4695.24;6311.57;0;5952.26;7786.38;4.25
2934;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;B;739.38;1052.03;935.37;1308.17;0;1161.12;451.29;0
2935;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;C;309.54;709.3;510.95;3109.97;0;576.34;487.3;0
2936;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;D;5338.96;3988.18;6079.9;25637.92;0;25264.3;9927.31;0
2937;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;E;3594.19;390.9;2904.72;2915.25;22.32;3268.88;6514.38;0
2938;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;OTRAS;0;0;0;0;0;0;0;0
2939;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;COMPONENTE CONTRACICLICO;656.59;2688.48;1728.04;1813.62;0.75;4790.92;3376.09;3.4
2940;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;CONSUMO;70585.25;183.47;11357.03;126797.87;320778.77;114383.77;19582.38;30667.96
2941;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;A;24095.07;48.39;3036.73;34170.89;73893.53;26785.02;4188.05;6012.85
2942;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;B;869.89;13.11;2144.23;11141.31;8799.77;625.45;170.58;666.43
2943;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;C;2026.54;23.36;34.76;13665.93;9448.78;1651.54;250.36;673.09
2944;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;D;12389.28;2.14;3020.79;41617.31;102312.32;28776.05;5651.33;12958.94
2945;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;E;4022.04;79.81;2258.52;19843.22;111654.44;31399.02;6478.06;3870.13
2946;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;OTRAS;0;0;0;0;0;1165;0;0
2947;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;COMPONENTE CONTRACICLICO;27182.43;16.66;862;6359.21;14669.93;23981.69;2844;6486.52
2948;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;VIVIENDA;0;605.4;0;38103.83;0;0;0;0
2949;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;A;0;275.05;0;14231.55;0;0;0;0
2950;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;B;0;14.08;0;742.72;0;0;0;0
2951;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;C;0;17.11;0;1349.53;0;0;0;0
2952;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;D;0;0;0;1626.31;0;0;0;0
2953;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;E;0;17.42;0;5477.72;0;0;0;0
2954;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;OTRAS;0;281.74;0;14676;0;0;0;0
2955;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;MICROCREDITO;6768.46;119930;106721.58;0;0;0;181893.21;0
2956;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;A;360.1;31106.85;12472.09;0;0;0;17894.58;0
2957;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;B;108.36;11262.87;3382.04;0;0;0;2144.46;0
2958;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;C;320.42;9794.11;3047.23;0;0;0;7387.61;0
2959;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;D;1328.46;12327.69;4791.52;0;0;0;5195.07;0
2960;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;E;4170.35;39925.7;68439.65;0;0;0;128788.56;0
2961;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;OTRAS;480.77;15512.78;14589.04;0;0;0;20482.92;0
2962;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;0;OTRAS;480.77;15794.52;14589.04;14676;0;1165;20482.92;0
2963;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;DETERIORO COMPONENTE CONTRACICLICO;0;27839.02;2705.14;2590.04;8172.83;14670.68;28772.61;6220.09;6489.92
2964;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;DETERIORO COMPONENTE CONTRACICLICO;COMERCIAL;656.59;2688.48;1728.04;1813.62;0.75;4790.92;3376.09;3.4
2965;2024-12-31 00:00:00;DETERIORO CARTERA Y LEASING;DETERIORO COMPONENTE CONTRACICLICO;CONSUMO;27182.43;16.66;862;6359.21;14669.93;23981.69;2844;6486.52
2966;2025-09-30 00:00:00;0;0;Cifras con corte a 23-oct-2025;0;0;0;0;0;0;0;0
2967;2025-09-30 00:00:00;BALANCE (cifras en $ millones);0;0;0;0;0;0;0;0;0;0
2968;2025-09-30 00:00:00;ACTIVOS;0;0;2814168.27;2629584.26;2487094.58;5587807.47;6162286.57;3908494.07;3558472.71;1463431.69
2969;2025-09-30 00:00:00;ACTIVOS;DISPONIBLE;0;401129.87;157134.6;84381.17;243098.13;340045.54;152363.06;203144.06;85347.56
2970;2025-09-30 00:00:00;ACTIVOS;POSICIONES ACTIVAS EN OPERACIONES DE MERCADO MONETARIO Y RELACIONADAS;0;0;121886.33;76678.13;0;0;143054.36;100163.42;386038.71
2971;2025-09-30 00:00:00;ACTIVOS;POSICIONES ACTIVAS EN OPERACIONES DE MERCADO MONETARIO Y RELACIONADAS;INTERBANCARIOS;0;121886.33;73008;0;0;0;100163.42;34000
2972;2025-09-30 00:00:00;ACTIVOS;POSICIONES ACTIVAS EN OPERACIONES DE MERCADO MONETARIO Y RELACIONADAS;OPERACIONES DE REPORTO O REPO;0;0;0;0;0;0;0;0
2973;2025-09-30 00:00:00;ACTIVOS;POSICIONES ACTIVAS EN OPERACIONES DE MERCADO MONETARIO Y RELACIONADAS;OPERACIONES SIMULTÁNEAS;0;0;3670.12;0;0;143054.36;0;352038.71
2974;2025-09-30 00:00:00;ACTIVOS;POSICIONES ACTIVAS EN OPERACIONES DE MERCADO MONETARIO Y RELACIONADAS;OPERACIONES DE TRANSFERENCIA TEMPORAL DE VALORES;0;0;0;0;0;0;0;0
2975;2025-09-30 00:00:00;ACTIVOS;POSICIONES ACTIVAS EN OPERACIONES DE MERCADO MONETARIO Y RELACIONADAS;OTRAS POSICIONES ACTIVAS EN OPERACIONES DE MERCADO MONETARIO;0;0;0.01;0;0;0;0;0
2976;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;0;319222.73;90071.58;87638.79;790269.8;541006.01;636619.43;308160.3;204114.9
2977;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA;66270.17;76906.17;6953.58;504173.03;43825.01;0;193782.59;63068.49
2978;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO;42558;17.04;467.33;19483.76;0;1045.86;18279.22;0.51
2979;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A COSTO AMORTIZADO;101116.77;13148.37;75194.43;232093.74;309110.37;154597.44;96098.49;47255.19
2980;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES  A VALOR RAZONABLE CON CAMBIOS EN EL ORI   - INSTRUMENTOS DE PATRIMONIO;35017.7;0;0;13256.42;0;142.85;0;0
2981;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS ENTREGADOS EN OPERACIONES DE MERCADO MONETARIO - INSTRUMENTOS REPRESENTATIVOS DE DEUDA (DERECHOS DE TRANSFERENCIA);0;0;0;16204.09;0;0;0;0
2982;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS ENTREGADOS EN OPERACIONES DE MERCADO MONETARIO - INSTRUMENTOS DE PATRIMONIO (DERECHOS DE TRANSFERENCIA);0;0;0;0;0;0;0;0
2983;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A COSTO AMORTIZADO CON CAMBIOS EN RESULTADOS  ENTREGADOS EN OPERACIONES DE MERCADO MONETARIO - INSTRUMENTOS REPRESENTATIVOS DE DEUDA (DERECHOS DE TRANSFERENCIA);0;0;0;0;0;0;0;0
2984;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN EL ORI ENTREGADOS EN OPERACIONES DE MERCADO MONETARIO - INSTRUMENTOS DE PATRIMONIO;0;0;0;0;0;0;0;0
2985;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS ENTREGADAS EN GARANTÍA DE OPERACIONES CON INSTRUMENTOS DERIVADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA;0;0;0;0;0;0;0;0
2986;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS ENTREGADOS EN GARANTÍA DE OPERACIONES CON INSTRUMENTOS DERIVADOS - INSTRUMENTOS DE PATRIMONIO;0;0;0;0;0;0;0;0
2987;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A COSTO AMORTIZADO CON CAMBIOS EN RESULTADOS ENTREGADOS EN GARANTÍA DE OPERACIONES CON INSTRUMENTOS DERIVADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA;0;0;0;0;0;0;0;0
2988;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN EL ORI ENTREGADOS EN GARANTÍA DE OPERACIONES CON INSTRUMENTOS DERIVADOS - INSTRUMENTOS DE PATRIMONIO;0;0;0;0;0;0;0;0
2989;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO - POR EXCEDENTES DE ÓRDENES DE COMPRA;0;0;0;0;0;0;0;0
2990;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA - POR EXCEDENTES DE ÓRDENES DE COMPRA;0;0;0;0;0;0;0;0
2991;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES EN SUBSIDIARIAS Y FILIALES;0;0;0;0;0;0;0;0
2992;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES EN ASOCIADAS;0;0;0;0;0;0;0;0
2993;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN EL ORI - INSTRUMENTOS REPRESENTATIVOS DE DEUDA;2400;0;5023.45;0;118456.93;438536.66;0;66326.07
2994;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES PATRIMONIALES EN ENTIDADES EN LIQUIDACIÓN;0;0;0;0;0;0;0;0
2995;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES EN TÍTULOS SOBRE PRODUCTOS Y EN PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES  - MERCADO SECUNDARIO;0;0;0;0;0;0;0;0
2996;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES EN ACUERDOS CONJUNTOS;0;0;0;0;0;0;0;0
2997;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN EL ORI ENTREGADOS EN OPERACIONES DE MERCADO MONETARIO - INSTRUMENTOS DE DEUDA;0;0;0;0;30564;37387.43;0;27464.64
2998;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN EL ORI ENTREGADOS EN GARANTÍA DE OPERACIONES CON INSTRUMENTOS DERIVADOS - INSTRUMENTOS DE DEUDA;0;0;0;0;37780.5;0;0;0
2999;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES  A VARIACIÓN PATRIMONIAL CON CAMBIOS EN EL ORI  - INSTRUMENTOS DE PATRIMONIO;0;0;0;0;0;4909.19;0;0
3000;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A VALOR RAZONABLE CON CAMBIO;0;0;0;0;0;0;0;0
3001;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;OPERACIONES CARRUSEL;0;0;0;0;0;0;0;0
3002;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;OPERACIONES DE CONTADO;0;0;0;0;0;0;0;0
3003;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;CONTRATOS FORWARD - DE NEGOCIACIÓN;0;0;0;0;0;0;0;0
3004;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;CONTRATOS DE FUTUROS – DE NEGOCIACIÓN;0;0;0;0;0;0;0;0
3005;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;SWAPS – DE NEGOCIACIÓN;0;0;0;0;1269.2;0;0;0
3006;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;OPCIONES DE NEGOCIACIÓN;0;0;0;0;0;0;0;0
3007;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;CONTRATOS FORWARD - DE COBERTURA;0;0;0;0;0;0;0;0
3008;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;CONTRATOS DE FUTUROS – DE COBERTURA;0;0;0;0;0;0;0;0
3009;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;SWAPS – DE COBERTURA;0;0;0;0;0;0;0;0
3010;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;OPCIONES DE COBERTURA;0;0;0;0;0;0;0;0
3011;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES DERECHOS FIDUCIARIOS;72038.51;0;0;5058.76;0;0;0;0
3012;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;OTRAS INVERSIONES DE LAS RESERVAS INTERNACIONALES;0;0;0;0;0;0;0;0
3013;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;MECANISMOS ESPECIALES DE PAGOS INTERNACIONALES;0;0;0;0;0;0;0;0
3014;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;APORTES EN ORGANISMOS Y ENTIDADES INTERNACIONALES;0;0;0;0;0;0;0;0
3015;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;DETERIORO INVERSIONES;178.42;0;0;0;0;0;0;0
3016;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;DETERIORO EN INVERSIONES DE INSTRUMENTOS DE  PATRIMONIO;113.34;0;0;0;0;0;0;0
3017;2025-09-30 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;DETERIORO EN INVERSIONES A VALOR RAZONABLE;65.08;0;0;0;0;0;0;0
3018;2025-09-30 00:00:00;ACTIVOS;CARTERA DE CREDITOS Y OPERACIONES DE LEASING;0;1697517.07;1934617.9;1833607.77;4093840.6;4774205.23;2686413.1;2635373.11;478863.6
3019;2025-09-30 00:00:00;ACTIVOS;CARTERA DE CREDITOS Y OPERACIONES DE LEASING;CARTERA DE CREDITOS;1782244.04;2063876.27;1919536.59;4318020.6;5084076.24;2800428.01;2849859.1;514100.64
3020;2025-09-30 00:00:00;ACTIVOS;CARTERA DE CREDITOS Y OPERACIONES DE LEASING;CARTERA Y OPERACIONES DE LEASING COMERCIALES;32920.22;259745.44;227772.47;1131119.77;0;671399.03;369921.8;9069
3021;2025-09-30 00:00:00;ACTIVOS;CARTERA DE CREDITOS Y OPERACIONES DE LEASING;CARTERA Y OPERACIONES DE LEASING DE CONSUMO;1741212.99;1059.08;154245.78;1896639.49;5084076.24;2129028.98;335856.8;505031.64
3022;2025-09-30 00:00:00;ACTIVOS;CARTERA DE CREDITOS Y OPERACIONES DE LEASING;CARTERA Y LEASING DE MICROCRÉDITOS;8110.83;1770810.29;1537518.34;0;0;0;2144080.5;0
3023;2025-09-30 00:00:00;ACTIVOS;CARTERA DE CREDITOS Y OPERACIONES DE LEASING;CARTERA DE VIVIENDA Y OPERACIONES DE  LEASING HABITACIONAL;0;32261.46;0;1290261.34;0;0;0;0
3024;2025-09-30 00:00:00;ACTIVOS;CARTERA DE CREDITOS Y OPERACIONES DE LEASING;DETERIORO;55494.83;125221.23;80980.71;196114.29;229784.94;76612.72;204833.26;26828.62
3025;2025-09-30 00:00:00;ACTIVOS;CARTERA DE CREDITOS Y OPERACIONES DE LEASING;DETERIORO (DETERIORO) CRÉDITOS Y OPERACIONES DE LEASING COMERCIALES;10626.27;15306.49;14990.71;37148.81;0;16687.33;26909.07;77.18
3026;2025-09-30 00:00:00;ACTIVOS;CARTERA DE CREDITOS Y OPERACIONES DE LEASING;DETERIORO (DETERIORO) CARTERA  Y OPERACIONES DE LEASING DE CONSUMO;43550.52;89.33;8298.88;122735.12;229784.94;59925.39;14336.08;26751.44
3027;2025-09-30 00:00:00;ACTIVOS;CARTERA DE CREDITOS Y OPERACIONES DE LEASING;DETERIORO (DETERIORO)  MICROCRÉDITOS;1318.04;109117.2;57691.12;0;0;0;163588.11;0
3028;2025-09-30 00:00:00;ACTIVOS;CARTERA DE CREDITOS Y OPERACIONES DE LEASING;DETERIORO (DETERIORO) CARTERA DE VIVIENDA Y LEASING HABITACIONAL;0;708.21;0;36230.36;0;0;0;0
3029;2025-09-30 00:00:00;ACTIVOS;CARTERA DE CREDITOS Y OPERACIONES DE LEASING;OTROS DETERIOROS;0;0;0;0;0;0;0;0
3030;2025-09-30 00:00:00;ACTIVOS;CARTERA DE CREDITOS Y OPERACIONES DE LEASING;DETERIORO COMPONENTE CONTRACICLICO;29232.14;4037.14;4948.11;28065.71;80086.07;37402.19;9652.73;8408.42
3031;2025-09-30 00:00:00;ACTIVOS;CARTERA DE CREDITOS Y OPERACIONES DE LEASING;CRÉDITOS Y OPERACIONES DE LEASING DE CONSUMO;28705.55;4.78;1978.88;23380.78;80086.07;34272.61;4611.06;8375.19
3032;2025-09-30 00:00:00;ACTIVOS;CARTERA DE CREDITOS Y OPERACIONES DE LEASING;CRÉDITOS Y OPERACIONES DE LEASING COMERCIALES;526.59;4032.36;2969.23;4684.93;0;3129.58;5041.67;33.23
3033;2025-09-30 00:00:00;ACTIVOS;OTROS ACTIVOS;0;396298.6;325873.85;404788.72;460598.94;507029.79;290044.12;311631.82;309066.92
3034;2025-09-30 00:00:00;ACTIVOS;OTROS ACTIVOS;CUENTAS POR COBRAR;198141.79;121931.52;127812.74;252548.13;253034.1;90048.86;148827.37;30356.07
3035;2025-09-30 00:00:00;ACTIVOS;OTROS ACTIVOS;ACTIVOS NO CORRIENTES MANTENIDOS PARA LA VENTA;627.44;0;2015.51;1090.81;0;3533.62;67.63;0
3036;2025-09-30 00:00:00;ACTIVOS;OTROS ACTIVOS;BIENES RECIBIDOS EN PAGO;865.43;0;2714.7;3001.16;0;775.68;142.53;0
3037;2025-09-30 00:00:00;ACTIVOS;OTROS ACTIVOS;BIENES RESTITUIDOS DE CONTRATOS DE LEASING;0;0;0;0;0;0;0;0
3038;2025-09-30 00:00:00;ACTIVOS;OTROS ACTIVOS;OPERACIONES DISCONTINUADAS;0;0;0;0;0;0;0;0
3039;2025-09-30 00:00:00;ACTIVOS;OTROS ACTIVOS;ACTIVOS NO CORRIENTES MANTENIDOS PARA DISTRIBUIR A LOS PROPIETARIOS;0;0;0;0;0;0;0;0
3040;2025-09-30 00:00:00;ACTIVOS;OTROS ACTIVOS;OTROS ACTIVOS NO CORRIENTES MANTENIDOS PARA LA VENTA;0;0;0;0;0;3330.09;0;0
3041;2025-09-30 00:00:00;ACTIVOS;OTROS ACTIVOS;DETERIORO ACTIVOS NO CORRIENTES MANTENIDOS PARA LA VENTA;237.99;0;699.19;1910.35;0;572.15;74.9;0
3042;2025-09-30 00:00:00;ACTIVOS;OTROS ACTIVOS;ACTIVOS MATERIALES;13425.11;83232.6;43828.96;32163.12;27348.33;75516.13;108944.93;2103.05
3043;2025-09-30 00:00:00;ACTIVOS;OTROS ACTIVOS;PROPIEDAD, PLANTA Y EQUIPO;610.55;71832.26;13635.53;24099.3;7859.44;63033.27;38711.64;1458.8
3044;2025-09-30 00:00:00;ACTIVOS;OTROS ACTIVOS;PROPIEDAD, PLANTA Y EQUIPO POR DERECHOS DE USO;12725.94;10686.9;30193.43;8063.82;16734.9;383.39;63742.96;644.25
